ID,Container_ID,Familiar_diet,Genetic_line,Treatment,Sex,Replicate,List,Body weight,bw,Head width,Scutum length,ow,ow_g,ag,ag_g,tw,tw_g,lg_bw,lg_ow,lg_tw,lg_ag,GSI,ag_gonad_ratio,Operator
SWT_FW2_07,WT_2_FW_2,CF,WT_2,FW,M,2,b,0.06519,65.19,53,75,,,3.36,0.00336,0.97,0.00097,1.814180981,,-0.013228266,0.526339277,0.014879583,3.463917526,Y
SWT_FW2_12,WT_2_FW_2,CF,WT_2,FW,M,2,c,0.08113,81.13,53,74,,,3.26,0.00326,1.86,0.00186,1.909181476,,0.269512944,0.5132176,0.022926168,1.752688172,Y
SWT_FW2_15,WT_2_FW_2,CF,WT_2,FW,M,2,d,0.06403,64.03,50,72,,,2.81,0.00281,1.52,0.00152,1.806383502,,0.181843588,0.44870632,0.023738872,1.848684211,Y
SWT_FW2_28,WT_2_FW_2,CF,WT_2,FW,M,2,e,0.07043,70.43,52,74,,,1.72,0.00172,1.81,0.00181,1.847757688,,0.257678575,0.235528447,0.025699276,0.950276243,Y
SWT_FW2_17,WT_2_FW_2,CF,WT_2,FW,M,2,f,0.06929,69.29,53,74,,,2.54,0.00254,0.65,0.00065,1.840670561,,-0.187086643,0.404833717,0.009380863,3.907692308,Y
SWT_FW2_18,WT_2_FW_2,CF,WT_2,FW,M,2,g,0.09375,93.75,56,83,,,2.02,0.00202,2.12,0.00212,1.971971276,,0.326335861,0.305351369,0.022613333,0.952830189,Y
SWT_FW2_23,WT_2_FW_2,CF,WT_2,FW,M,2,h,0.05838,58.38,51,72,,,3.22,0.00322,2.42,0.00242,1.766264091,,0.383815366,0.507855872,0.041452552,1.330578512,Y
SWT_FW2_32,WT_2_FW_2,CF,WT_2,FW,M,2,j,0.07458,74.58,54,77,,,3.15,0.00315,1.87,0.00187,1.872622379,,0.271841607,0.498310554,0.025073746,1.684491979,Y
C1_21,C_CF_1,FW,C,CF,F,1,a,0.05397,53.97,57,71,14.36,0.01436,0.98,0.00098,,,1.732152418,1.15715444,,-0.008773924,0.266073745,0.068245125,Y
C1_13,C_CF_1,FW,C,CF,F,1,b,0.0534,53.4,60,77,26.8,0.0268,0.6,0.0006,,,1.727541257,1.428134794,,-0.22184875,0.501872659,0.02238806,Y
C1_12,C_CF_1,FW,C,CF,F,1,c,0.03936,39.36,57,70,2.76,0.00276,0.73,0.00073,,,1.59505509,0.440909082,,-0.13667714,0.070121951,0.264492754,Y
C1_02,C_CF_1,FW,C,CF,F,1,d,0.05288,52.88,55,74,15.25,0.01525,0.56,0.00056,,,1.723291446,1.183269844,,-0.251811973,0.288388805,0.036721311,Y
C1_16,C_CF_1,FW,C,CF,F,1,e,0.04001,40.01,57,70,9.92,0.00992,1.07,0.00107,,,1.602168551,0.996511672,,0.029383778,0.247938015,0.107862903,Y
C1_29,C_CF_1,FW,C,CF,F,1,f,0.04228,42.28,57,73,12.56,0.01256,0.8,0.0008,,,1.626134979,1.098989639,,-0.096910013,0.297067171,0.063694268,Y
C1_10,C_CF_1,FW,C,CF,F,1,g,0.04194,41.94,58,75,20.86,0.02086,2.31,0.00231,,,1.622628426,1.319314304,,0.36361198,0.497377206,0.110738255,Y
C1_04,C_CF_1,FW,C,CF,F,1,h,0.03211,32.11,56,75,5.49,0.00549,1.4,0.0014,,,1.506640306,0.739572344,,0.146128036,0.170974774,0.255009107,Y
C1_20,C_CF_1,FW,C,CF,F,1,j,0.065,65,60,81,9.77,0.00977,0.6,0.0006,,,1.812913357,0.989894564,,-0.22184875,0.150307692,0.061412487,Y
C1_15,C_CF_1,FW,C,CF,F,1,k,0.05117,51.17,58,78,22.2,0.0222,2.3,0.0023,,,1.709015417,1.346352974,,0.361727836,0.433847958,0.103603604,Y
C2_26,C_CF_2,FW,C,CF,F,2,a,0.04999,49.99,58,74,15.07,0.01507,0.77,0.00077,,,1.698883137,1.178113252,,-0.113509275,0.301460292,0.051094891,Y
C2_50,C_CF_2,FW,C,CF,F,2,b,0.05319,53.19,53,73,7.71,0.00771,1.63,0.00163,,,1.72582999,0.887054378,,0.212187604,0.144952059,0.211413748,Y
C2_13,C_CF_2,FW,C,CF,F,2,c,0.05446,54.46,55,71,16.73,0.01673,0.98,0.00098,,,1.736077637,1.223495941,,-0.008773924,0.307197943,0.058577406,Y
C2_14,C_CF_2,FW,C,CF,F,2,d,0.04756,47.56,55,72,21.54,0.02154,1.36,0.00136,,,1.677241846,1.333245699,,0.133538908,0.452901598,0.063138347,Y
C2_18,C_CF_2,FW,C,CF,F,2,e,0.04018,40.18,57,77,9.22,0.00922,0.54,0.00054,,,1.604009932,0.964730921,,-0.26760624,0.229467397,0.05856833,Y
C2_08,C_CF_2,FW,C,CF,F,2,f,0.04641,46.41,59,73,5.82,0.00582,0.45,0.00045,,,1.666611568,0.764922985,,-0.346787486,0.125404008,0.077319588,Y
C2_28,C_CF_2,FW,C,CF,F,2,g,0.06767,67.67,57,74,20.25,0.02025,1.33,0.00133,,,1.830396176,1.306425028,,0.123851641,0.299246343,0.065679012,Y
C2_39,C_CF_2,FW,C,CF,F,2,h,0.04978,49.78,57,79,17.25,0.01725,1.62,0.00162,,,1.697054892,1.236789099,,0.209515015,0.346524709,0.093913043,Y
C2_24,C_CF_2,FW,C,CF,F,2,j,0.06008,60.08,57,74,24.89,0.02489,1.14,0.00114,,,1.778729924,1.396024897,,0.056904851,0.414280959,0.045801527,Y
C2_21,C_CF_2,FW,C,CF,F,2,k,0.04716,47.16,57,75,11.94,0.01194,1.12,0.00112,,,1.673573796,1.077004327,,0.049218023,0.253180662,0.093802345,Y
C3_34,C_CF_3,FW,C,CF,F,3,a,0.04954,49.54,57,74,7.88,0.00788,0.93,0.00093,,,1.694956002,0.896526217,,-0.031517051,0.159063383,0.118020305,Y
C3_45,C_CF_3,FW,C,CF,F,3,b,0.04959,49.59,54,69,10.22,0.01022,1.22,0.00122,,,1.695394108,1.009450896,,0.086359831,0.206089937,0.119373777,Y
C3_05,C_CF_3,FW,C,CF,F,3,c,0.05225,52.25,58,75,17.02,0.01702,1.59,0.00159,,,1.718086295,1.230959556,,0.201397124,0.325741627,0.093419506,Y
C3_20,C_CF_3,FW,C,CF,F,3,d,0.04617,46.17,57,73,15.26,0.01526,0.91,0.00091,,,1.664359875,1.183554534,,-0.040958608,0.330517652,0.059633028,Y
C3_03,C_CF_3,FW,C,CF,F,3,e,0.06671,66.71,59,78,5.92,0.00592,1.1,0.0011,,,1.824190941,0.772321707,,0.041392685,0.088742317,0.185810811,Y
C3_44,C_CF_3,FW,C,CF,F,3,f,0.06749,67.49,52,70,8.13,0.00813,1.34,0.00134,,,1.829239428,0.910090546,,0.127104798,0.120462291,0.164821648,Y
C3_42,C_CF_3,FW,C,CF,F,3,g,0.09161,91.61,54,73,12.02,0.01202,1.79,0.00179,,,1.961942883,1.079904468,,0.252853031,0.131208383,0.148918469,Y
C3_23,C_CF_3,FW,C,CF,F,3,h,0.05706,57.06,55,74,18.74,0.01874,0.93,0.00093,,,1.756331767,1.272769587,,-0.031517051,0.328426218,0.049626467,Y
C3_04,C_CF_3,FW,C,CF,F,3,j,0.02656,26.56,52,68,4.07,0.00407,0.6,0.0006,,,1.424228071,0.609594409,,-0.22184875,0.153237952,0.147420147,Y
C3_31,C_CF_3,FW,C,CF,F,3,k,0.07553,75.53,59,79,3.85,0.00385,1.23,0.00123,,,1.878119485,0.58546073,,0.089905111,0.050973123,0.319480519,Y
C_FW1_03,C_FW_1,FW,C,FW,F,1,a,0.09851,98.51,57,73,13.3,0.0133,2.18,0.00218,,,1.993480319,1.123851641,,0.338456494,0.135011674,0.163909774,Y
C_FW1_04,C_FW_1,FW,C,FW,F,1,b,0.09701,97.01,58,76,13.29,0.01329,3.11,0.00311,,,1.986816505,1.123524981,,0.492760389,0.136996186,0.234010534,Y
C_FW1_14,C_FW_1,FW,C,FW,F,1,c,0.0845,84.5,58,76,15.77,0.01577,1.28,0.00128,,,1.926856709,1.197831693,,0.10720997,0.186627219,0.081166772,Y
C_FW1_22,C_FW_1,FW,C,FW,F,1,d,0.09547,95.47,56,76,9.93,0.00993,1.98,0.00198,,,1.979866923,0.996949248,,0.29666519,0.104011731,0.19939577,Y
C_FW1_19,C_FW_1,FW,C,FW,F,1,e,0.10944,109.44,57,76,21.59,0.02159,2.85,0.00285,,,2.039176084,1.334252642,,0.45484486,0.197277047,0.132005558,Y
C_FW1_08,C_FW_1,FW,C,FW,F,1,f,0.09797,97.97,57,77,24.03,0.02403,1.91,0.00191,,,1.991093108,1.380753771,,0.281033367,0.245279167,0.079483978,Y
C_FW1_16,C_FW_1,FW,C,FW,F,1,g,0.11188,111.88,59,79,17.54,0.01754,3.12,0.00312,,,2.048752458,1.244029589,,0.494154594,0.156775116,0.177879133,Y
C_FW1_26,C_FW_1,FW,C,FW,F,1,h,0.08798,87.98,57,75,10.45,0.01045,2.55,0.00255,,,1.944383958,1.01911629,,0.40654018,0.118776995,0.244019139,Y
C_FW1_21,C_FW_1,FW,C,FW,F,1,j,0.09929,99.29,58,75,18.05,0.01805,3.4,0.0034,,,1.996905511,1.256477206,,0.531478917,0.181790714,0.188365651,Y
C_FW1_31,C_FW_1,FW,C,FW,F,1,k,0.09983,99.83,56,76,13.29,0.01329,2.67,0.00267,,,1.999261071,1.123524981,,0.426511261,0.133126315,0.200902935,Y
C_FW2_04,C_FW_2,FW,C,FW,F,2,a,0.0744,74.4,56,70,7.53,0.00753,1.42,0.00142,,,1.871572936,0.876794976,,0.152288344,0.101209677,0.188579017,Y
C_FW2_05,C_FW_2,FW,C,FW,F,2,b,0.09027,90.27,58,74,33.29,0.03329,1.78,0.00178,,,1.955543442,1.522313795,,0.250420002,0.368782541,0.05346951,Y
C_FW2_12,C_FW_2,FW,C,FW,F,2,c,0.06841,68.41,53,66,13.99,0.01399,2.03,0.00203,,,1.83511959,1.145817714,,0.307496038,0.204502266,0.145103645,Y
C_FW2_21,C_FW_2,FW,C,FW,F,2,d,0.07755,77.55,54,73,9.88,0.00988,2.03,0.00203,,,1.889581802,0.994756945,,0.307496038,0.127401676,0.205465587,Y
C_FW2_23,C_FW_2,FW,C,FW,F,2,e,0.09269,92.69,57,77,10.24,0.01024,2.8,0.0028,,,1.967032882,1.010299957,,0.447158031,0.110475779,0.2734375,Y
C_FW2_14,C_FW_2,FW,C,FW,F,2,f,0.07598,75.98,56,75,4.1,0.0041,0.43,0.00043,,,1.880699289,0.612783857,,-0.366531544,0.053961569,0.104878049,Y
C_FW2_22,C_FW_2,FW,C,FW,F,2,g,0.09279,92.79,59,76,15.79,0.01579,2.04,0.00204,,,1.967501175,1.19838213,,0.309630167,0.170169199,0.129195693,Y
C_FW2_13,C_FW_2,FW,C,FW,F,2,h,0.07194,71.94,53,67,11.51,0.01151,2.41,0.00241,,,1.856970433,1.061075324,,0.382017043,0.15999444,0.209383145,Y
C_FW2_06,C_FW_2,FW,C,FW,F,2,j,0.07673,76.73,57,72,9.06,0.00906,2.19,0.00219,,,1.884965198,0.957128198,,0.340444115,0.118076372,0.241721854,Y
C_FW3_13,C_FW_3,FW,C,FW,F,3,a,0.07708,77.08,53,68,11.95,0.01195,2.31,0.00231,,,1.886941706,1.077367905,,0.36361198,0.155033731,0.193305439,Y
C_FW3_17,C_FW_3,FW,C,FW,F,3,b,0.08015,80.15,55,70,12.64,0.01264,2.96,0.00296,,,1.903903527,1.101747074,,0.471291711,0.157704304,0.234177215,Y
C_FW3_09,C_FW_3,FW,C,FW,F,3,c,0.08393,83.93,57,75,14.1,0.0141,1.37,0.00137,,,1.923917223,1.149219113,,0.136720567,0.16799714,0.097163121,Y
C_FW3_03,C_FW_3,FW,C,FW,F,3,d,0.09481,94.81,57,74,12.04,0.01204,2.56,0.00256,,,1.976854147,1.080626487,,0.408239965,0.126990824,0.212624585,Y
C_FW3_04,C_FW_3,FW,C,FW,F,3,e,0.08466,84.66,58,75,10.86,0.01086,2.66,0.00266,,,1.927678264,1.035829825,,0.424881637,0.128277817,0.244935543,Y
C_FW3_02,C_FW_3,FW,C,FW,F,3,f,0.07667,76.67,59,75,20.3,0.0203,1.43,0.00143,,,1.884625463,1.307496038,,0.155336037,0.264771097,0.07044335,Y
C_FW3_15,C_FW_3,FW,C,FW,F,3,g,0.08426,84.26,54,71,18.47,0.01847,2.14,0.00214,,,1.925621455,1.266466895,,0.330413773,0.219202469,0.115863563,Y
C_FW3_16,C_FW_3,FW,C,FW,F,3,h,0.0576,57.6,52,66,7.9,0.0079,1.23,0.00123,,,1.760422483,0.897627091,,0.089905111,0.137152778,0.155696203,Y
C_FW3_08,C_FW_3,FW,C,FW,F,3,j,0.09195,91.95,60,75,23.53,0.02353,4.53,0.00453,,,1.963551734,1.371621927,,0.656098202,0.255899946,0.192520187,Y
C_FW3_07,C_FW_3,FW,C,FW,F,3,k,0.06571,65.71,60,76,7.72,0.00772,1.71,0.00171,,,1.817631467,0.8876173,,0.23299611,0.117485923,0.221502591,Y
C1_08,C_CF_1,FW,C,CF,M,1,a,0.04724,47.24,54,77,,,1.59,0.00159,1.33,0.00133,1.674309889,,0.123851641,0.201397124,0.028154107,1.195488722,Y
C1_17,C_CF_1,FW,C,CF,M,1,b,0.06156,61.56,55,77,,,2.82,0.00282,2.33,0.00233,1.789298611,,0.367355921,0.450249108,0.037849253,1.210300429,Y
C1_18,C_CF_1,FW,C,CF,M,1,c,0.02683,26.83,52,66,,,1.97,0.00197,0.79,0.00079,1.428620673,,-0.102372909,0.294466226,0.029444652,2.493670886,Y
C1_32,C_CF_1,FW,C,CF,M,1,d,0.04448,44.48,54,77,,,1.25,0.00125,0.59,0.00059,1.648164779,,-0.229147988,0.096910013,0.013264388,2.118644068,Y
C1_25,C_CF_1,FW,C,CF,M,1,e,0.04202,42.02,52,75,,,3.65,0.00365,1.32,0.00132,1.623456048,,0.120573931,0.562292864,0.031413613,2.765151515,Y
C1_46,C_CF_1,FW,C,CF,M,1,f,0.05552,55.52,52,70,,,1.95,0.00195,1.56,0.00156,1.744449457,,0.193124598,0.290034611,0.028097983,1.25,N
C1_43,C_CF_1,FW,C,CF,M,1,g,0.03716,37.16,55,75,,,3.99,0.00399,1.54,0.00154,1.570075705,,0.187520721,0.600972896,0.041442411,2.590909091,N
C1_39,C_CF_1,FW,C,CF,M,1,h,0.0495,49.5,57,79,,,2.96,0.00296,1.4,0.0014,1.694605199,,0.146128036,0.471291711,0.028282828,2.114285714,N
C1_37,C_CF_1,FW,C,CF,M,1,j,0.04915,49.15,55,77,,,3.79,0.00379,1.72,0.00172,1.691523522,,0.235528447,0.57863921,0.034994914,2.203488372,N
C1_28,C_CF_1,FW,C,CF,M,1,k,0.028,28,49,68,,,2.01,0.00201,2.01,0.00201,1.447158031,,0.303196057,0.303196057,0.071785714,1,N
C2_11,C_CF_2,FW,C,CF,M,2,a,0.04454,44.54,55,74,,,3.04,0.00304,1.65,0.00165,1.648750213,,0.217483944,0.482873584,0.037045352,1.842424242,Y
C2_42,C_CF_2,FW,C,CF,M,2,b,0.03473,34.73,54,80,,,2.07,0.00207,1.09,0.00109,1.540704783,,0.037426498,0.315970345,0.03138497,1.899082569,N
C2_19,C_CF_2,FW,C,CF,M,2,c,0.03524,35.24,53,78,,,1.66,0.00166,1.65,0.00165,1.5470359,,0.217483944,0.220108088,0.046821793,1.006060606,Y
C2_22,C_CF_2,FW,C,CF,M,2,d,0.05596,55.96,55,77,,,2.6,0.0026,2.09,0.00209,1.747877706,,0.320146286,0.414973348,0.037348106,1.244019139,Y
C2_25,C_CF_2,FW,C,CF,M,2,e,0.04084,40.84,54,74,,,2.47,0.00247,1.9,0.0019,1.611085733,,0.278753601,0.392696953,0.046523017,1.3,Y
C2_27,C_CF_2,FW,C,CF,M,2,f,0.04232,42.32,56,81,,,3.73,0.00373,0.84,0.00084,1.626545659,,-0.075720714,0.571708832,0.019848771,4.44047619,Y
C2_07,C_CF_2,FW,C,CF,M,2,g,0.03885,38.85,54,74,,,2.32,0.00232,1.86,0.00186,1.589391023,,0.269512944,0.365487985,0.047876448,1.247311828,Y
C2_10,C_CF_2,FW,C,CF,M,2,h,0.03657,36.57,52,72,,,2.15,0.00215,1.49,0.00149,1.56312496,,0.173186268,0.33243846,0.040743779,1.44295302,Y
C2_31,C_CF_2,FW,C,CF,M,2,j,0.05552,55.52,54,78,,,1.63,0.00163,1.92,0.00192,1.744449457,,0.283301229,0.212187604,0.034582133,0.848958333,Y
C2_35,C_CF_2,FW,C,CF,M,2,k,0.06514,65.14,56,79,,,2.99,0.00299,1.97,0.00197,1.813847754,,0.294466226,0.475671188,0.030242554,1.517766497,Y
C2_47,C_CF_2,FW,C,CF,M,2,l,0.06522,65.22,54,77,,,3.02,0.00302,1.59,0.00159,1.814380794,,0.201397124,0.480006943,0.024379025,1.899371069,Y
C3_24,C_CF_3,FW,C,CF,M,3,a,0.03007,30.07,54,75,,,2.91,0.00291,1.27,0.00127,1.478133428,,0.103803721,0.463892989,0.042234786,2.291338583,N
C3_25,C_CF_3,FW,C,CF,M,3,b,0.03344,33.44,55,80,,,4.13,0.00413,0.97,0.00097,1.524266269,,-0.013228266,0.615950052,0.029007177,4.257731959,N
C3_14,C_CF_3,FW,C,CF,M,3,c,0.03766,37.66,55,80,,,1.61,0.00161,2.21,0.00221,1.575880316,,0.344392274,0.206825876,0.058682953,0.728506787,Y
C3_19,C_CF_3,FW,C,CF,M,3,d,0.05327,53.27,54,76,,,1.92,0.00192,1.31,0.00131,1.726482697,,0.117271296,0.283301229,0.024591703,1.465648855,Y
C3_22,C_CF_3,FW,C,CF,M,3,e,0.03769,37.69,54,77,,,2.63,0.00263,1.24,0.00124,1.576226137,,0.093421685,0.419955748,0.032899973,2.120967742,Y
C3_11,C_CF_3,FW,C,CF,M,3,f,0.06594,65.94,53,75,,,3.16,0.00316,1.38,0.00138,1.819148943,,0.139879086,0.499687083,0.020928116,2.289855072,Y
C3_16,C_CF_3,FW,C,CF,M,3,g,0.05187,51.87,55,77,,,3.11,0.00311,1.87,0.00187,1.714916248,,0.271841607,0.492760389,0.036051668,1.663101604,Y
C3_28,C_CF_3,FW,C,CF,M,3,h,0.03621,36.21,54,76,,,2.54,0.00254,1.94,0.00194,1.558828525,,0.28780173,0.404833717,0.05357636,1.309278351,Y
C3_29,C_CF_3,FW,C,CF,M,3,j,0.03635,36.35,55,77,,,1.82,0.00182,1.28,0.00128,1.560504415,,0.10720997,0.260071388,0.035213205,1.421875,Y
C_FW1_01,C_FW_1,FW,C,FW,M,1,a,0.06157,61.57,52,70,,,3.66,0.00366,2.27,0.00227,1.789369154,,0.356025857,0.563481085,0.036868605,1.612334802,Y
C_FW1_02,C_FW_1,FW,C,FW,M,1,b,0.07487,74.87,52,74,,,3.66,0.00366,2.73,0.00273,1.874307833,,0.436162647,0.563481085,0.036463203,1.340659341,Y
C_FW1_06,C_FW_1,FW,C,FW,M,1,c,0.06504,65.04,52,69,,,2.94,0.00294,2.27,0.00227,1.813180533,,0.356025857,0.46834733,0.034901599,1.295154185,Y
C_FW1_10,C_FW_1,FW,C,FW,M,1,d,0.07439,74.39,53,75,,,3.92,0.00392,2.88,0.00288,1.871514559,,0.459392488,0.593286067,0.038714881,1.361111111,Y
C_FW1_15,C_FW_1,FW,C,FW,M,1,e,0.05932,59.32,53,72,,,3.43,0.00343,2.22,0.00222,1.773201142,,0.346352974,0.53529412,0.03742414,1.545045045,N
C_FW1_24,C_FW_1,FW,C,FW,M,1,f,0.06375,63.75,53,74,,,3.21,0.00321,2.28,0.00228,1.804480189,,0.357934847,0.506505032,0.035764706,1.407894737,N
C_FW1_11,C_FW_1,FW,C,FW,M,1,g,0.08505,85.05,55,80,,,4.55,0.00455,2.03,0.00203,1.929674318,,0.307496038,0.658011397,0.023868313,2.24137931,N
C_FW1_27,C_FW_1,FW,C,FW,M,1,h,0.0795,79.5,55,79,,,3.65,0.00365,2.24,0.00224,1.900367129,,0.350248018,0.562292864,0.028176101,1.629464286,N
C_FW1_05,C_FW_1,FW,C,FW,M,1,j,0.07678,76.78,55,78,,,2.56,0.00256,1.01,0.00101,1.885248108,,0.004321374,0.408239965,0.013154467,2.534653465,Y
C_FW2_11,C_FW_2,FW,C,FW,M,2,a,0.05442,54.42,54,75,,,2.17,0.00217,2.32,0.00232,1.735758537,,0.365487985,0.336459734,0.042631386,0.935344828,Y
C_FW2_15,C_FW_2,FW,C,FW,M,2,b,0.07135,71.35,56,79,,,3.22,0.00322,2.56,0.00256,1.853393977,,0.408239965,0.507855872,0.035879467,1.2578125,Y
C_FW2_02,C_FW_2,FW,C,FW,M,2,c,0.07851,78.51,55,75,,,3.95,0.00395,2.07,0.00207,1.894924977,,0.315970345,0.596597096,0.026366068,1.90821256,N
C_FW2_07,C_FW_2,FW,C,FW,M,2,d,0.04114,41.14,51,70,,,2.58,0.00258,1.11,0.00111,1.614264287,,0.045322979,0.411619706,0.02698104,2.324324324,N
C_FW2_01,C_FW_2,FW,C,FW,M,2,e,0.05622,56.22,52,69,,,2.87,0.00287,1.21,0.00121,1.749890841,,0.08278537,0.457881897,0.02152259,2.371900826,N
C_FW2_03,C_FW_2,FW,C,FW,M,2,f,0.06802,68.02,54,79,,,2.97,0.00297,1.58,0.00158,1.832636628,,0.198657087,0.472756449,0.023228462,1.879746835,N
C_FW2_08,C_FW_2,FW,C,FW,M,2,g,0.04243,42.43,50,70,,,2.72,0.00272,1.89,0.00189,1.627673032,,0.276461804,0.434568904,0.044543955,1.439153439,N
C_FW2_26,C_FW_2,FW,C,FW,M,2,h,0.04859,48.59,52,70,,,3.91,0.00391,2.28,0.00228,1.686546899,,0.357934847,0.592176757,0.046923235,1.714912281,N
C_FW2_27,C_FW_2,FW,C,FW,M,2,j,0.03813,38.13,54,77,,,4.09,0.00409,2.69,0.00269,1.581266805,,0.42975228,0.611723308,0.070548125,1.520446097,N
C_FW2_28,C_FW_2,FW,C,FW,M,2,k,0.04487,44.87,50,69,,,2.9,0.0029,2.51,0.00251,1.65195607,,0.399673721,0.462397998,0.05593938,1.155378486,N
C_FW2_31,C_FW_2,FW,C,FW,M,2,l,0.02981,29.81,46,58,,,,NA,,NA,1.474361976,,,,,,N
C_FW3_19,C_FW_3,FW,C,FW,M,3,a,0.07585,75.85,55,74,,,4.32,0.00432,2.75,0.00275,1.879955585,,0.439332694,0.635483747,0.036255768,1.570909091,Y
C_FW3_25,C_FW_3,FW,C,FW,M,3,b,0.06816,68.16,56,81,,,4.79,0.00479,2.34,0.00234,1.833529582,,0.369215857,0.680335513,0.034330986,2.047008547,Y
C_FW3_11,C_FW_3,FW,C,FW,M,3,c,0.0484,48.4,50,71,,,1.89,0.00189,0.91,0.00091,1.684845362,,-0.040958608,0.276461804,0.018801653,2.076923077,N
C_FW3_05,C_FW_3,FW,C,FW,M,3,d,0.05144,51.44,53,76,,,2.34,0.00234,1.83,0.00183,1.71130096,,0.26245109,0.369215857,0.035575428,1.278688525,N
C_FW3_18,C_FW_3,FW,C,FW,M,3,e,0.06986,69.86,54,75,,,2.61,0.00261,1.96,0.00196,1.844228581,,0.292256071,0.416640507,0.028056112,1.331632653,N
C_FW3_22,C_FW_3,FW,C,FW,M,3,f,0.07187,71.87,54,76,,,3.51,0.00351,2.47,0.00247,1.856547645,,0.392696953,0.545307116,0.034367608,1.421052632,N
C_FW3_48,C_FW_3,FW,C,FW,M,3,g,0.04699,46.99,50,71,,,3.1,0.0031,2.21,0.00221,1.672005445,,0.344392274,0.491361694,0.047031283,1.402714932,N
C_FW3_23,C_FW_3,FW,C,FW,M,3,h,0.05575,55.75,52,74,,,3.06,0.00306,1.56,0.00156,1.746244872,,0.193124598,0.485721426,0.027982063,1.961538462,N
C_FW3_06,C_FW_3,FW,C,FW,M,3,j,0.06315,63.15,52,75,,,1.28,0.00128,2.18,0.00218,1.800373355,,0.338456494,0.10720997,0.034520982,0.587155963,Y
C_FW3_12,C_FW_3,FW,C,FW,M,3,k,0.06656,66.56,54,74,,,3.04,0.00304,2.34,0.00234,1.823213313,,0.369215857,0.482873584,0.03515625,1.299145299,Y
C_FW3_13,C_FW_3,FW,C,FW,M,3,l,0.06939,69.39,53,74,,,2.85,0.00285,0.94,0.00094,1.841296887,,-0.026872146,0.45484486,0.013546621,3.031914894,Y
C_FW3_17,C_FW_3,FW,C,FW,M,3,m,0.06512,65.12,56,76,,,2.71,0.00271,1.3,0.0013,1.813714392,,0.113943352,0.432969291,0.019963145,2.084615385,Y
E1_11,E_CF_1,FW,E,CF,F,1,a,0.05435,54.35,57,71,16.43,0.01643,1.01,0.00101,,,1.735199548,1.215637563,,0.004321374,0.302299908,0.061472915,Y
E1_27,E_CF_1,FW,E,CF,F,1,b,0.06884,68.84,54,73,9.04,0.00904,1.92,0.00192,,,1.837840862,0.95616843,,0.283301229,0.131319001,0.212389381,Y
E1_16,E_CF_1,FW,E,CF,F,1,c,0.07382,73.82,58,76,11.79,0.01179,1.33,0.00133,,,1.868174041,1.071513805,,0.123851641,0.159712815,0.112807464,Y
E1_38,E_CF_1,FW,E,CF,F,1,d,0.06823,68.23,55,71,14.13,0.01413,1.94,0.00194,,,1.833975371,1.150142162,,0.28780173,0.207093654,0.137296532,Y
E1_35,E_CF_1,FW,E,CF,F,1,e,0.08432,84.32,58,77,9.75,0.00975,1.77,0.00177,,,1.925930598,0.989004616,,0.247973266,0.11563093,0.181538462,Y
E1_26,E_CF_1,FW,E,CF,F,1,f,0.10523,105.23,59,79,11.39,0.01139,3.16,0.00316,,,2.02213957,1.056523724,,0.499687083,0.108239095,0.277436348,Y
E1_31,E_CF_1,FW,E,CF,F,1,g,0.09105,91.05,55,77,17.03,0.01703,1.65,0.00165,,,1.95927995,1.231214648,,0.217483944,0.187040088,0.096887845,Y
E1_34,E_CF_1,FW,E,CF,F,1,h,0.08717,87.17,58,74,14.96,0.01496,2.82,0.00282,,,1.940367046,1.174931594,,0.450249108,0.171618676,0.188502674,Y
E3_14,E_CF_3,FW,E,CF,F,3,a,0.0294,29.4,54,71,5.76,0.00576,0.42,0.00042,,,1.46834733,0.760422483,,-0.37675071,0.195918367,0.072916667,Y
E3_16,E_CF_3,FW,E,CF,F,3,b,0.05147,51.47,57,75,10.17,0.01017,0.96,0.00096,,,1.711554168,1.007320953,,-0.017728767,0.19759083,0.09439528,Y
E3_23,E_CF_3,FW,E,CF,F,3,c,0.09621,96.21,60,78,10.39,0.01039,3.29,0.00329,,,1.983220215,1.016615548,,0.517195898,0.107992932,0.316650626,Y
E3_38,E_CF_3,FW,E,CF,F,3,d,0.06034,60.34,55,75,12.23,0.01223,2.12,0.00212,,,1.780605306,1.087426457,,0.326335861,0.202684786,0.173344235,Y
E3_21,E_CF_3,FW,E,CF,F,3,e,0.06336,63.36,54,70,14.16,0.01416,1.79,0.00179,,,1.801815169,1.151063253,,0.252853031,0.223484848,0.126412429,Y
E3_04,E_CF_3,FW,E,CF,F,3,f,0.04675,46.75,56,79,10.62,0.01062,2.68,0.00268,,,1.669781615,1.026124517,,0.428134794,0.227165775,0.252354049,Y
E3_32,E_CF_3,FW,E,CF,F,3,g,0.05418,54.18,54,70,19.79,0.01979,1.92,0.00192,,,1.733839001,1.296445794,,0.283301229,0.365263935,0.097018696,Y
E3_13,E_CF_3,FW,E,CF,F,3,h,0.06265,62.65,57,72,25.13,0.02513,1.29,0.00129,,,1.796921075,1.400192489,,0.11058971,0.401117318,0.051333068,Y
E3_28,E_CF_3,FW,E,CF,F,3,j,0.05769,57.69,57,75,18.98,0.01898,0.94,0.00094,,,1.761100539,1.278296208,,-0.026872146,0.328999827,0.049525817,Y
