ID,Container_ID,Sex,Genetic_line,Treatment,Familiar_diet,Replicate,Date of Eclosion,Date of Death,Group
SWT_FW2_50,WT_2_FW_2,M,WT_2,FW,CF,2,17/8/2023,26/8/2023,SWT_FW
SWT_FW2_51,WT_2_FW_2,F,WT_2,FW,CF,2,17/8/2023,27/8/2023,SWT_FW
SWT_FW2_52,WT_2_FW_2,M,WT_2,FW,CF,2,17/8/2023,28/8/2023,SWT_FW
SWT_FW2_53,WT_2_FW_2,F,WT_2,FW,CF,2,17/8/2023,27/8/2023,SWT_FW
SWT_FW2_54,WT_2_FW_2,M,WT_2,FW,CF,2,18/8/2023,2/9/2023,SWT_FW
SWT_FW2_55,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,4/9/2023,SWT_FW
SWT_FW2_56,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,3/9/2023,SWT_FW
SWT_FW2_57,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,31/8/2023,SWT_FW
SWT_FW2_58,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,25/8/2023,SWT_FW
SWT_FW2_59,WT_2_FW_2,M,WT_2,FW,CF,2,17/8/2023,2/9/2023,SWT_FW
SWT_FW2_60,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,4/9/2023,SWT_FW
SWT_FW2_61,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,31/8/2023,SWT_FW
SWT_FW2_62,WT_2_FW_2,M,WT_2,FW,CF,2,18/8/2023,30/8/2023,SWT_FW
SWT_FW2_63,WT_2_FW_2,M,WT_2,FW,CF,2,18/8/2023,29/8/2023,SWT_FW
SWT_FW2_64,WT_2_FW_2,M,WT_2,FW,CF,2,19/8/2023,1/9/2023,SWT_FW
SWT_FW2_65,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,3/9/2023,SWT_FW
SWT_FW2_66,WT_2_FW_2,M,WT_2,FW,CF,2,19/8/2023,2/9/2023,SWT_FW
SWT_FW2_67,WT_2_FW_2,M,WT_2,FW,CF,2,19/8/2023,7/9/2023,SWT_FW
SWT_FW2_68,WT_2_FW_2,F,WT_2,FW,CF,2,19/8/2023,4/9/2023,SWT_FW
SWT_FW2_69,WT_2_FW_2,F,WT_2,FW,CF,2,19/8/2023,28/8/2023,SWT_FW
SWT_FW2_70,WT_2_FW_2,M,WT_2,FW,CF,2,19/8/2023,13/9/2023,SWT_FW
SWT_FW2_71,WT_2_FW_2,F,WT_2,FW,CF,2,19/8/2023,29/8/2023,SWT_FW
SWT_FW2_72,WT_2_FW_2,F,WT_2,FW,CF,2,18/8/2023,29/8/2023,SWT_FW
SWT_FW2_73,WT_2_FW_2,M,WT_2,FW,CF,2,20/8/2023,6/9/2023,SWT_FW
SWT_FW2_74,WT_2_FW_2,F,WT_2,FW,CF,2,19/8/2023,28/8/2023,SWT_FW
SWT_FW2_75,WT_2_FW_2,M,WT_2,FW,CF,2,19/8/2023,31/8/2023,SWT_FW
SWT_FW2_76,WT_2_FW_2,M,WT_2,FW,CF,2,19/8/2023,9/9/2023,SWT_FW
SWT_FW2_77,WT_2_FW_2,F,WT_2,FW,CF,2,19/8/2023,29/8/2023,SWT_FW
SWT_FW2_78,WT_2_FW_2,M,WT_2,FW,CF,2,21/8/2023,6/9/2023,SWT_FW
SWT_FW2_79,WT_2_FW_2,M,WT_2,FW,CF,2,22/8/2023,6/9/2023,SWT_FW
SWT_FW2_80,WT_2_FW_2,M,WT_2,FW,CF,2,21/8/2023,3/9/2023,SWT_FW
SWT_FW2_81,WT_2_FW_2,F,WT_2,FW,CF,2,22/8/2023,2/9/2023,SWT_FW
SWT_FW2_82,WT_2_FW_2,M,WT_2,FW,CF,2,22/8/2023,2/9/2023,SWT_FW
SWT_FW2_83,WT_2_FW_2,M,WT_2,FW,CF,2,23/8/2023,28/8/2023,SWT_FW
SWT_FW2_84,WT_2_FW_2,F,WT_2,FW,CF,2,23/8/2023,7/9/2023,SWT_FW
SWT_FW2_85,WT_2_FW_2,M,WT_2,FW,CF,2,23/8/2023,,SWT_FW
SWT_FW2_86,WT_2_FW_2,F,WT_2,FW,CF,2,24/8/2023,5/9/2023,SWT_FW
SWT_FW2_87,WT_2_FW_2,M,WT_2,FW,CF,2,26/8/2023,9/9/2023,SWT_FW
SWT_FW3_01,WT_2_FW_3,F,WT_2,FW,CF,3,14/8/2023,,SWT_FW
SWT_FW3_02,WT_2_FW_3,F,WT_2,FW,CF,3,14/8/2023,,SWT_FW
SWT_FW3_03,WT_2_FW_3,M,WT_2,FW,CF,3,13/8/2023,,SWT_FW
SWT_FW3_04,WT_2_FW_3,F,WT_2,FW,CF,3,13/8/2023,,SWT_FW
SWT_FW3_05,WT_2_FW_3,M,WT_2,FW,CF,3,13/8/2023,,SWT_FW
SWT_FW3_06,WT_2_FW_3,F,WT_2,FW,CF,3,14/8/2023,,SWT_FW
SWT_FW3_07,WT_2_FW_3,F,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_08,WT_2_FW_3,M,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_09,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,,SWT_FW
SWT_FW3_10,WT_2_FW_3,F,WT_2,FW,CF,3,15/8/2023,,SWT_FW
SWT_FW3_11,WT_2_FW_3,M,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_12,WT_2_FW_3,M,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_13,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,25/8/2023,SWT_FW
SWT_FW3_14,WT_2_FW_3,F,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_15,WT_2_FW_3,M,WT_2,FW,CF,3,15/8/2023,,SWT_FW
SWT_FW3_16,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,,SWT_FW
SWT_FW3_17,WT_2_FW_3,M,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_18,WT_2_FW_3,M,WT_2,FW,CF,3,15/8/2023,,SWT_FW
SWT_FW3_19,WT_2_FW_3,M,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_20,WT_2_FW_3,F,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_21,WT_2_FW_3,M,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_22,WT_2_FW_3,M,WT_2,FW,CF,3,15/8/2023,,SWT_FW
SWT_FW3_23,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,29/8/2023,SWT_FW
SWT_FW3_24,WT_2_FW_3,M,WT_2,FW,CF,3,15/8/2023,,SWT_FW
SWT_FW3_25,WT_2_FW_3,F,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_26,WT_2_FW_3,F,WT_2,FW,CF,3,16/8/2023,,SWT_FW
SWT_FW3_27,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,7/9/2023,SWT_FW
SWT_FW3_28,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,27/8/2023,SWT_FW
SWT_FW3_29,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,,SWT_FW
SWT_FW3_30,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,28/8/2023,SWT_FW
SWT_FW3_31,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,,SWT_FW
SWT_FW3_32,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,31/8/2023,SWT_FW
SWT_FW3_33,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,29/8/2023,SWT_FW
SWT_FW3_34,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,30/8/2023,SWT_FW
SWT_FW3_35,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,29/8/2023,SWT_FW
SWT_FW3_36,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,25/8/2023,SWT_FW
SWT_FW3_37,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,29/8/2023,SWT_FW
SWT_FW3_38,WT_2_FW_3,M,WT_2,FW,CF,3,18/8/2023,29/8/2023,SWT_FW
SWT_FW3_39,WT_2_FW_3,F,WT_2,FW,CF,3,17/8/2023,,SWT_FW
SWT_FW3_40,WT_2_FW_3,M,WT_2,FW,CF,3,19/8/2023,1/9/2023,SWT_FW
SWT_FW3_41,WT_2_FW_3,F,WT_2,FW,CF,3,18/8/2023,28/8/2023,SWT_FW
SWT_FW3_42,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,28/8/2023,SWT_FW
SWT_FW3_43,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,25/8/2023,SWT_FW
SWT_FW3_44,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,24/8/2023,SWT_FW
SWT_FW3_45,WT_2_FW_3,M,WT_2,FW,CF,3,18/8/2023,2/9/2023,SWT_FW
SWT_FW3_46,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,27/8/2023,SWT_FW
SWT_FW3_47,WT_2_FW_3,M,WT_2,FW,CF,3,18/8/2023,2/9/2023,SWT_FW
SWT_FW3_48,WT_2_FW_3,M,WT_2,FW,CF,3,18/8/2023,24/8/2023,SWT_FW
SWT_FW3_49,WT_2_FW_3,F,WT_2,FW,CF,3,19/8/2023,8/9/2023,SWT_FW
SWT_FW3_50,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,24/8/2023,SWT_FW
SWT_FW3_51,WT_2_FW_3,M,WT_2,FW,CF,3,17/8/2023,26/8/2023,SWT_FW
SWT_FW3_52,WT_2_FW_3,F,WT_2,FW,CF,3,19/8/2023,28/8/2023,SWT_FW
SWT_FW3_53,WT_2_FW_3,M,WT_2,FW,CF,3,19/8/2023,31/8/2023,SWT_FW
SWT_FW3_54,WT_2_FW_3,F,WT_2,FW,CF,3,18/8/2023,27/8/2023,SWT_FW
SWT_FW3_55,WT_2_FW_3,M,WT_2,FW,CF,3,19/8/2023,1/9/2023,SWT_FW
SWT_FW3_56,WT_2_FW_3,F,WT_2,FW,CF,3,20/8/2023,29/8/2023,SWT_FW
SWT_FW3_57,WT_2_FW_3,M,WT_2,FW,CF,3,19/8/2023,,SWT_FW
SWT_FW3_58,WT_2_FW_3,F,WT_2,FW,CF,3,19/8/2023,4/9/2023,SWT_FW
SWT_FW3_59,WT_2_FW_3,F,WT_2,FW,CF,3,19/8/2023,29/8/2023,SWT_FW
SWT_FW3_60,WT_2_FW_3,M,WT_2,FW,CF,3,18/8/2023,,SWT_FW
SWT_FW3_61,WT_2_FW_3,M,WT_2,FW,CF,3,20/8/2023,1/9/2023,SWT_FW
SWT_FW3_62,WT_2_FW_3,F,WT_2,FW,CF,3,19/8/2023,,SWT_FW
SWT_FW3_63,WT_2_FW_3,M,WT_2,FW,CF,3,20/8/2023,2/9/2023,SWT_FW
SWT_FW3_64,WT_2_FW_3,M,WT_2,FW,CF,3,20/8/2023,8/9/2023,SWT_FW
SWT_FW3_65,WT_2_FW_3,F,WT_2,FW,CF,3,21/8/2023,31/8/2023,SWT_FW
SWT_FW3_66,WT_2_FW_3,M,WT_2,FW,CF,3,20/8/2023,4/9/2023,SWT_FW
SWT_FW3_67,WT_2_FW_3,F,WT_2,FW,CF,3,20/8/2023,2/9/2023,SWT_FW
SWT_FW3_68,WT_2_FW_3,M,WT_2,FW,CF,3,21/8/2023,2/9/2023,SWT_FW
SWT_FW3_69,WT_2_FW_3,F,WT_2,FW,CF,3,22/8/2023,2/9/2023,SWT_FW
SWT_FW3_70,WT_2_FW_3,M,WT_2,FW,CF,3,23/8/2023,9/9/2023,SWT_FW
SWT_FW3_71,WT_2_FW_3,F,WT_2,FW,CF,3,24/8/2023,2/9/2023,SWT_FW
SWT_FW3_72,WT_2_FW_3,M,WT_2,FW,CF,3,24/8/2023,6/9/2023,SWT_FW
SWT_FW3_73,WT_2_FW_3,M,WT_2,FW,CF,3,23/8/2023,1/9/2023,SWT_FW
SWT_FW3_74,WT_2_FW_3,F,WT_2,FW,CF,3,25/8/2023,2/9/2023,SWT_FW
SWT_FW3_75,WT_2_FW_3,M,WT_2,FW,CF,3,24/8/2023,29/8/2023,SWT_FW
SWT_FW3_76,WT_2_FW_3,M,WT_2,FW,CF,3,25/8/2023,9/9/2023,SWT_FW
SWT_FW3_77,WT_2_FW_3,F,WT_2,FW,CF,3,26/8/2023,5/9/2023,SWT_FW
SWT_FW3_78,WT_2_FW_3,M,WT_2,FW,CF,3,26/8/2023,5/9/2023,SWT_FW
SWT_FW3_79,WT_2_FW_3,M,WT_2,FW,CF,3,26/8/2023,13/9/2023,SWT_FW
SWT_FW3_80,WT_2_FW_3,M,WT_2,FW,CF,3,26/8/2023,9/9/2023,SWT_FW
SWT_FW3_81,WT_2_FW_3,F,WT_2,FW,CF,3,26/8/2023,1/9/2023,SWT_FW
SWT_FW3_82,WT_2_FW_3,M,WT_2,FW,CF,3,29/8/2023,10/9/2023,SWT_FW
SWT_FW3_83,WT_2_FW_3,M,WT_2,FW,CF,3,28/8/2023,13/9/2023,SWT_FW
SWT_FW3_84,WT_2_FW_3,M,WT_2,FW,CF,3,28/8/2023,13/9/2023,SWT_FW
SWT_FW3_85,WT_2_FW_3,M,WT_2,FW,CF,3,5/9/2023,28/9/2023,SWT_FW
SWS_FW1_01,SW_FW_1,F,SW,FW,CF,1,15/8/2023,,SWS_FW
SWS_FW1_03,SW_FW_1,F,SW,FW,CF,1,16/8/2023,,SWS_FW
SWS_FW1_04,SW_FW_1,F,SW,FW,CF,1,16/8/2023,,SWS_FW
SWS_FW1_05,SW_FW_1,F,SW,FW,CF,1,15/8/2023,,SWS_FW
SWS_FW1_06,SW_FW_1,F,SW,FW,CF,1,16/8/2023,,SWS_FW
SWS_FW1_07,SW_FW_1,F,SW,FW,CF,1,15/8/2023,,SWS_FW
SWS_FW1_08,SW_FW_1,F,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_09,SW_FW_1,F,SW,FW,CF,1,18/8/2023,25/8/2023,SWS_FW
SWS_FW1_10,SW_FW_1,F,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_11,SW_FW_1,M,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_12,SW_FW_1,F,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_13,SW_FW_1,M,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_15,SW_FW_1,F,SW,FW,CF,1,16/8/2023,,SWS_FW
SWS_FW1_16,SW_FW_1,M,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_17,SW_FW_1,F,SW,FW,CF,1,16/8/2023,,SWS_FW
SWS_FW1_18,SW_FW_1,F,SW,FW,CF,1,18/8/2023,27/8/2023,SWS_FW
SWS_FW1_19,SW_FW_1,F,SW,FW,CF,1,18/8/2023,25/8/2023,SWS_FW
SWS_FW1_20,SW_FW_1,F,SW,FW,CF,1,18/8/2023,28/8/2023,SWS_FW
SWS_FW1_22,SW_FW_1,F,SW,FW,CF,1,17/8/2023,27/8/2023,SWS_FW
SWS_FW1_23,SW_FW_1,M,SW,FW,CF,1,18/8/2023,,SWS_FW
SWS_FW1_24,SW_FW_1,M,SW,FW,CF,1,17/8/2023,,SWS_FW
SWS_FW1_25,SW_FW_1,F,SW,FW,CF,1,18/8/2023,26/8/2023,SWS_FW
SWS_FW1_26,SW_FW_1,F,SW,FW,CF,1,17/8/2023,24/8/2023,SWS_FW
SWS_FW1_28,SW_FW_1,F,SW,FW,CF,1,20/8/2023,25/8/2023,SWS_FW
SWS_FW1_30,SW_FW_1,M,SW,FW,CF,1,19/8/2023,,SWS_FW
SWS_FW1_32,SW_FW_1,F,SW,FW,CF,1,20/8/2023,31/8/2023,SWS_FW
SWS_FW1_33,SW_FW_1,M,SW,FW,CF,1,20/8/2023,,SWS_FW
SWS_FW1_34,SW_FW_1,F,SW,FW,CF,1,19/8/2023,25/8/2023,SWS_FW
SWS_FW1_35,SW_FW_1,F,SW,FW,CF,1,20/8/2023,29/8/2023,SWS_FW
SWS_FW1_36,SW_FW_1,F,SW,FW,CF,1,19/8/2023,29/8/2023,SWS_FW
SWS_FW1_37,SW_FW_1,F,SW,FW,CF,1,21/8/2023,2/9/2023,SWS_FW
SWS_FW1_38,SW_FW_1,M,SW,FW,CF,1,21/8/2023,2/9/2023,SWS_FW
SWS_FW1_41,SW_FW_1,F,SW,FW,CF,1,22/8/2023,30/8/2023,SWS_FW
SWS_FW1_42,SW_FW_1,F,SW,FW,CF,1,21/8/2023,31/8/2023,SWS_FW
SWS_FW1_43,SW_FW_1,F,SW,FW,CF,1,21/8/2023,29/8/2023,SWS_FW
SWS_FW1_44,SW_FW_1,F,SW,FW,CF,1,23/8/2023,4/9/2023,SWS_FW
SWS_FW1_45,SW_FW_1,M,SW,FW,CF,1,23/8/2023,,SWS_FW
SWS_FW1_46,SW_FW_1,F,SW,FW,CF,1,22/8/2023,29/8/2023,SWS_FW
SWS_FW1_47,SW_FW_1,F,SW,FW,CF,1,24/8/2023,31/8/2023,SWS_FW
SWS_FW1_48,SW_FW_1,M,SW,FW,CF,1,24/8/2023,1/9/2023,SWS_FW
SWS_FW1_49,SW_FW_1,M,SW,FW,CF,1,24/8/2023,,SWS_FW
SWS_FW1_50,SW_FW_1,F,SW,FW,CF,1,22/8/2023,,SWS_FW
SWS_FW1_51,SW_FW_1,F,SW,FW,CF,1,23/8/2023,3/9/2023,SWS_FW
SWS_FW1_52,SW_FW_1,F,SW,FW,CF,1,24/8/2023,3/9/2023,SWS_FW
SWS_FW1_53,SW_FW_1,M,SW,FW,CF,1,24/8/2023,,SWS_FW
SWS_FW1_54,SW_FW_1,M,SW,FW,CF,1,24/8/2023,8/9/2023,SWS_FW
SWS_FW1_55,SW_FW_1,M,SW,FW,CF,1,22/8/2023,,SWS_FW
SWS_FW1_56,SW_FW_1,F,SW,FW,CF,1,24/8/2023,1/9/2023,SWS_FW
SWS_FW1_57,SW_FW_1,F,SW,FW,CF,1,24/8/2023,1/9/2023,SWS_FW
SWS_FW1_58,SW_FW_1,M,SW,FW,CF,1,24/8/2023,7/9/2023,SWS_FW
SWS_FW1_59,SW_FW_1,F,SW,FW,CF,1,25/8/2023,2/9/2023,SWS_FW
SWS_FW1_60,SW_FW_1,M,SW,FW,CF,1,25/8/2023,3/9/2023,SWS_FW
SWS_FW1_61,SW_FW_1,M,SW,FW,CF,1,25/8/2023,6/9/2023,SWS_FW
SWS_FW1_62,SW_FW_1,F,SW,FW,CF,1,26/8/2023,3/9/2023,SWS_FW
SWS_FW1_63,SW_FW_1,M,SW,FW,CF,1,25/8/2023,4/9/2023,SWS_FW
SWS_FW1_64,SW_FW_1,M,SW,FW,CF,1,25/8/2023,2/9/2023,SWS_FW
SWS_FW1_65,SW_FW_1,M,SW,FW,CF,1,27/8/2023,14/9/2023,SWS_FW
SWS_FW1_66,SW_FW_1,F,SW,FW,CF,1,27/8/2023,,SWS_FW
SWS_FW1_67,SW_FW_1,M,SW,FW,CF,1,28/8/2023,,SWS_FW
SWS_FW1_68,SW_FW_1,M,SW,FW,CF,1,30/8/2023,5/9/2023,SWS_FW
SWS_FW1_69,SW_FW_1,M,SW,FW,CF,1,6/9/2023,22/9/2023,SWS_FW
SWS_FW2_01,SW_FW_2,F,SW,FW,CF,2,15/8/2023,,SWS_FW
SWS_FW2_02,SW_FW_2,F,SW,FW,CF,2,15/8/2023,,SWS_FW
SWS_FW2_04,SW_FW_2,M,SW,FW,CF,2,15/8/2023,,SWS_FW
SWS_FW2_05,SW_FW_2,F,SW,FW,CF,2,16/8/2023,,SWS_FW
SWS_FW2_06,SW_FW_2,F,SW,FW,CF,2,16/8/2023,,SWS_FW
SWS_FW2_07,SW_FW_2,F,SW,FW,CF,2,16/8/2023,,SWS_FW
SWS_FW2_08,SW_FW_2,F,SW,FW,CF,2,15/8/2023,,SWS_FW
SWS_FW2_09,SW_FW_2,F,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_10,SW_FW_2,F,SW,FW,CF,2,14/8/2023,,SWS_FW
SWS_FW2_11,SW_FW_2,F,SW,FW,CF,2,15/8/2023,,SWS_FW
SWS_FW2_13,SW_FW_2,F,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_14,SW_FW_2,M,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_15,SW_FW_2,F,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_16,SW_FW_2,M,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_17,SW_FW_2,M,SW,FW,CF,2,15/8/2023,,SWS_FW
SWS_FW2_18,SW_FW_2,M,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_19,SW_FW_2,F,SW,FW,CF,2,16/8/2023,,SWS_FW
SWS_FW2_20,SW_FW_2,F,SW,FW,CF,2,18/8/2023,26/8/2023,SWS_FW
SWS_FW2_21,SW_FW_2,F,SW,FW,CF,2,18/8/2023,29/8/2023,SWS_FW
SWS_FW2_22,SW_FW_2,M,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_23,SW_FW_2,F,SW,FW,CF,2,17/8/2023,25/8/2023,SWS_FW
SWS_FW2_24,SW_FW_2,F,SW,FW,CF,2,17/8/2023,24/8/2023,SWS_FW
SWS_FW2_25,SW_FW_2,M,SW,FW,CF,2,17/8/2023,,SWS_FW
SWS_FW2_26,SW_FW_2,F,SW,FW,CF,2,18/8/2023,25/8/2023,SWS_FW
SWS_FW2_27,SW_FW_2,M,SW,FW,CF,2,18/8/2023,,SWS_FW
SWS_FW2_28,SW_FW_2,F,SW,FW,CF,2,17/8/2023,29/8/2023,SWS_FW
SWS_FW2_29,SW_FW_2,F,SW,FW,CF,2,17/8/2023,25/8/2023,SWS_FW
SWS_FW2_30,SW_FW_2,F,SW,FW,CF,2,19/8/2023,28/8/2023,SWS_FW
SWS_FW2_31,SW_FW_2,F,SW,FW,CF,2,18/8/2023,28/8/2023,SWS_FW
SWS_FW2_32,SW_FW_2,F,SW,FW,CF,2,18/8/2023,28/8/2023,SWS_FW
SWS_FW2_33,SW_FW_2,M,SW,FW,CF,2,19/8/2023,,SWS_FW
SWS_FW2_34,SW_FW_2,M,SW,FW,CF,2,19/8/2023,,SWS_FW
SWS_FW2_36,SW_FW_2,M,SW,FW,CF,2,18/8/2023,,SWS_FW
SWS_FW2_37,SW_FW_2,F,SW,FW,CF,2,20/8/2023,27/8/2023,SWS_FW
SWS_FW2_38,SW_FW_2,F,SW,FW,CF,2,19/8/2023,29/8/2023,SWS_FW
SWS_FW2_39,SW_FW_2,F,SW,FW,CF,2,19/8/2023,31/8/2023,SWS_FW
SWS_FW2_40,SW_FW_2,M,SW,FW,CF,2,19/8/2023,,SWS_FW
SWS_FW2_41,SW_FW_2,M,SW,FW,CF,2,20/8/2023,,SWS_FW
SWS_FW2_42,SW_FW_2,M,SW,FW,CF,2,20/8/2023,,SWS_FW
SWS_FW2_43,SW_FW_2,M,SW,FW,CF,2,19/8/2023,,SWS_FW
SWS_FW2_44,SW_FW_2,F,SW,FW,CF,2,21/8/2023,27/8/2023,SWS_FW
SWS_FW2_45,SW_FW_2,M,SW,FW,CF,2,21/8/2023,29/8/2023,SWS_FW
SWS_FW2_46,SW_FW_2,M,SW,FW,CF,2,23/8/2023,7/9/2023,SWS_FW
SWS_FW2_47,SW_FW_2,F,SW,FW,CF,2,21/8/2023,29/8/2023,SWS_FW
SWS_FW2_48,SW_FW_2,M,SW,FW,CF,2,23/8/2023,4/9/2023,SWS_FW
SWS_FW2_49,SW_FW_2,M,SW,FW,CF,2,22/8/2023,,SWS_FW
SWS_FW2_50,SW_FW_2,F,SW,FW,CF,2,24/8/2023,29/8/2023,SWS_FW
SWS_FW2_51,SW_FW_2,M,SW,FW,CF,2,22/8/2023,,SWS_FW
SWS_FW2_52,SW_FW_2,F,SW,FW,CF,2,23/8/2023,31/8/2023,SWS_FW
SWS_FW2_53,SW_FW_2,F,SW,FW,CF,2,24/8/2023,3/9/2023,SWS_FW
SWS_FW2_54,SW_FW_2,M,SW,FW,CF,2,24/8/2023,6/9/2023,SWS_FW
SWS_FW2_55,SW_FW_2,M,SW,FW,CF,2,24/8/2023,2/9/2023,SWS_FW
SWS_FW2_56,SW_FW_2,M,SW,FW,CF,2,24/8/2023,3/9/2023,SWS_FW
SWS_FW2_57,SW_FW_2,M,SW,FW,CF,2,26/8/2023,6/9/2023,SWS_FW
SWS_FW2_58,SW_FW_2,M,SW,FW,CF,2,25/8/2023,2/9/2023,SWS_FW
SWS_FW2_59,SW_FW_2,F,SW,FW,CF,2,26/8/2023,4/9/2023,SWS_FW
SWS_FW2_60,SW_FW_2,M,SW,FW,CF,2,26/8/2023,4/9/2023,SWS_FW
SWS_FW2_61,SW_FW_2,F,SW,FW,CF,2,29/8/2023,4/9/2023,SWS_FW
SWS_FW2_62,SW_FW_2,F,SW,FW,CF,2,29/8/2023,6/9/2023,SWS_FW
SWS_FW2_63,SW_FW_2,M,SW,FW,CF,2,29/8/2023,2/9/2023,SWS_FW
SWS_FW2_64,SW_FW_2,M,SW,FW,CF,2,27/8/2023,10/9/2023,SWS_FW
SWS_FW2_65,SW_FW_2,M,SW,FW,CF,2,28/8/2023,13/9/2023,SWS_FW
SWS_FW2_66,SW_FW_2,F,SW,FW,CF,2,28/8/2023,3/9/2023,SWS_FW
SWS_FW2_67,SW_FW_2,F,SW,FW,CF,2,28/8/2023,9/9/2023,SWS_FW
SWS_FW2_68,SW_FW_2,F,SW,FW,CF,2,27/8/2023,13/9/2023,SWS_FW
SWS_FW2_69,SW_FW_2,M,SW,FW,CF,2,29/8/2023,7/9/2023,SWS_FW
SWS_FW2_70,SW_FW_2,M,SW,FW,CF,2,27/8/2023,4/9/2023,SWS_FW
SWS_FW2_71,SW_FW_2,F,SW,FW,CF,2,31/8/2023,13/9/2023,SWS_FW
SWS_FW2_72,SW_FW_2,M,SW,FW,CF,2,30/8/2023,13/9/2023,SWS_FW
SWS_FW2_73,SW_FW_2,M,SW,FW,CF,2,30/8/2023,13/9/2023,SWS_FW
SWS_FW2_74,SW_FW_2,M,SW,FW,CF,2,31/8/2023,13/9/2023,SWS_FW
SWS_FW2_75,SW_FW_2,M,SW,FW,CF,2,2/9/2023,14/9/2023,SWS_FW
SWS_FW2_76,SW_FW_2,M,SW,FW,CF,2,2/9/2023,14/9/2023,SWS_FW
SWS_FW2_77,SW_FW_2,F,SW,FW,CF,2,31/8/2023,14/9/2023,SWS_FW
SWS_FW2_79,SW_FW_2,F,SW,FW,CF,2,3/9/2023,,SWS_FW
SWS_FW3_01,SW_FW_3,F,SW,FW,CF,3,14/8/2023,,SWS_FW
SWS_FW3_02,SW_FW_3,F,SW,FW,CF,3,16/8/2023,,SWS_FW
SWS_FW3_03,SW_FW_3,F,SW,FW,CF,3,16/8/2023,,SWS_FW
SWS_FW3_04,SW_FW_3,F,SW,FW,CF,3,15/8/2023,,SWS_FW
SWS_FW3_05,SW_FW_3,M,SW,FW,CF,3,16/8/2023,,SWS_FW
SWS_FW3_06,SW_FW_3,F,SW,FW,CF,3,15/8/2023,,SWS_FW
SWS_FW3_08,SW_FW_3,M,SW,FW,CF,3,16/8/2023,,SWS_FW
SWS_FW3_09,SW_FW_3,F,SW,FW,CF,3,15/8/2023,,SWS_FW
SWS_FW3_10,SW_FW_3,F,SW,FW,CF,3,16/8/2023,,SWS_FW
SWS_FW3_11,SW_FW_3,F,SW,FW,CF,3,15/8/2023,,SWS_FW
